shipment_id,order_id,customer_id,shipment_date,warehouse,origin_city,destination_city,carrier,vehicle_type,weight_kg,distance_km,shipping_cost,status,currency_code
SHP002905,ORD102905,CUST1709,2026-07-03,Hyderabad_WH04,Kolkata,Lucknow,Blue Dart,Van,42.5,311,1149.8,Returned,INR
SHP002906,ORD102906,CUST5727,2026-07-03,Delhi_WH01,Delhi,Chennai,Delhivery,Bike,17.03,381,970.16,In Transit,INR
SHP002907,ORD102907,CUST2181,2026-07-03,Chennai_WH05,Bengaluru,Delhi,Blue Dart,Mini Truck,12.14,1438,2814.08,Delayed,INR
SHP002908,ORD102908,CUST6158,2026-07-03,Hyderabad_WH04,Pune,Hyderabad,Ecom Express,Mini Truck,22.07,1066,2263.64,Delivered,INR
SHP002909,ORD102909,CUST4102,2026-07-03,Delhi_WH01,Kolkata,Pune,Delhivery,Truck,32.08,1397,2979.56,Returned,INR
SHP002910,ORD102910,CUST8922,2026-07-03,Bengaluru_WH03,Bengaluru,Ahmedabad,Delhivery,Truck,13.78,1034,2106.56,Delivered,INR
SHP002911,ORD102911,CUST3294,2026-07-03,Delhi_WH01,Ahmedabad,Lucknow,Delhivery,Mini Truck,19.11,2006,3920.12,Delivered,INR
SHP002912,ORD102912,CUST3708,2026-07-03,Delhi_WH01,Kolkata,Lucknow,Ecom Express,Bike,33.34,509,1396.28,Delivered,INR
SHP002913,ORD102913,CUST8238,2026-07-03,Chennai_WH05,Ahmedabad,Lucknow,FedEx,Bike,34.87,533,1457.84,Delivered,INR
SHP002914,ORD102914,CUST7960,2026-07-03,Bengaluru_WH03,Jaipur,Pune,Blue Dart,Mini Truck,22.06,1106,2335.52,In Transit,INR
SHP002915,ORD102915,CUST1367,2026-07-03,Bengaluru_WH03,Chennai,Ahmedabad,Delhivery,Bike,44.28,329,1203.56,Cancelled,INR
SHP002916,ORD102916,CUST9465,2026-07-03,Bengaluru_WH03,Hyderabad,Ahmedabad,Blue Dart,Mini Truck,28.61,1237,2649.92,Delivered,INR
SHP002917,ORD102917,CUST6640,2026-07-03,Hyderabad_WH04,Kolkata,Ahmedabad,Delhivery,Mini Truck,48.98,1294,2996.96,In Transit,INR
SHP002918,ORD102918,CUST5165,2026-07-03,Bengaluru_WH03,Bengaluru,Mumbai,Ecom Express,Bike,5.24,730,1456.88,Delivered,INR
SHP002919,ORD102919,CUST1052,2026-07-03,Bengaluru_WH03,Kolkata,Lucknow,Ecom Express,Van,39.56,1900,3974.72,Delivered,INR
SHP002920,ORD102920,CUST7087,2026-07-03,Hyderabad_WH04,Bengaluru,Hyderabad,Blue Dart,Bike,26.97,1365,2860.64,Delivered,INR
SHP002921,ORD102921,CUST3479,2026-07-03,Bengaluru_WH03,Lucknow,Bengaluru,FedEx,Truck,5.41,1802,3388.52,Delivered,INR
SHP002922,ORD102922,CUST6063,2026-07-03,Bengaluru_WH03,Lucknow,Kolkata,Delhivery,Truck,30.42,2425,4810.04,In Transit,INR
SHP002923,ORD102923,CUST4076,2026-07-03,Hyderabad_WH04,Kolkata,Lucknow,Delhivery,Van,23.57,2000,3962.84,Delivered,INR
SHP002924,ORD102924,CUST7305,2026-07-03,Chennai_WH05,Jaipur,Chennai,Blue Dart,Van,26.53,386,1093.16,In Transit,INR
SHP002925,ORD102925,CUST7554,2026-07-03,Delhi_WH01,Hyderabad,Delhi,Ecom Express,Van,44.91,1219,2813.12,Delivered,INR
SHP002926,ORD102926,CUST5425,2026-07-03,Bengaluru_WH03,Jaipur,Ahmedabad,Blue Dart,Mini Truck,27.23,277,905.36,Delivered,INR
SHP002927,ORD102927,CUST1613,2026-07-03,Mumbai_WH02,Delhi,Ahmedabad,Ecom Express,Truck,0.84,2222,4089.68,Delivered,INR
SHP002928,ORD102928,CUST6248,2026-07-03,Mumbai_WH02,Chennai,Mumbai,Delhivery,Van,3.9,2307,4279.4,Delivered,INR
SHP002929,ORD102929,CUST1499,2026-07-03,Mumbai_WH02,Delhi,Kolkata,DHL,Van,18.21,1456,2919.32,In Transit,INR
SHP002930,ORD102930,CUST4084,2026-07-03,Hyderabad_WH04,Lucknow,Mumbai,FedEx,Mini Truck,1.64,2422,4459.28,Delivered,INR
SHP002931,ORD102931,CUST2874,2026-07-03,Delhi_WH01,Ahmedabad,Bengaluru,FedEx,Truck,30.47,813,1909.04,Delivered,INR
SHP002932,ORD102932,CUST8221,2026-07-03,Chennai_WH05,Mumbai,Hyderabad,DHL,Bike,40.46,1740,3697.52,Delayed,INR
SHP002933,ORD102933,CUST8437,2026-07-03,Delhi_WH01,Pune,Hyderabad,Ecom Express,Mini Truck,2.25,1523,2848.4,Cancelled,INR
SHP002934,ORD102934,CUST4503,2026-07-03,Chennai_WH05,Bengaluru,Delhi,DHL,Mini Truck,21.34,1113,2339.48,Delivered,INR
SHP002935,ORD102935,CUST4594,2026-07-03,Bengaluru_WH03,Delhi,Ahmedabad,FedEx,Mini Truck,23.24,111,558.68,Delivered,INR
SHP002936,ORD102936,CUST6592,2026-07-03,Chennai_WH05,Lucknow,Ahmedabad,DHL,Truck,3.09,800,1557.08,Delivered,INR
SHP002937,ORD102937,CUST4092,2026-07-03,Hyderabad_WH04,Ahmedabad,Chennai,DHL,Bike,30.31,1408,2978.12,Delayed,INR
SHP002938,ORD102938,CUST2518,2026-07-03,Mumbai_WH02,Jaipur,Lucknow,Delhivery,Bike,48.57,1925,4127.84,Delivered,INR
SHP002939,ORD102939,CUST8469,2026-07-03,Chennai_WH05,Lucknow,Delhi,Blue Dart,Mini Truck,49.99,1554,3477.08,Delivered,INR
SHP002940,ORD102940,CUST4912,2026-07-03,Bengaluru_WH03,Bengaluru,Lucknow,Blue Dart,Truck,19.14,1221,2507.48,Delivered,INR
SHP002941,ORD102941,CUST5392,2026-07-03,Delhi_WH01,Chennai,Lucknow,Blue Dart,Mini Truck,16.89,588,1341.08,Delivered,INR
SHP002942,ORD102942,CUST8252,2026-07-03,Delhi_WH01,Chennai,Pune,Delhivery,Mini Truck,15.3,2360,4511.6,Delivered,INR
SHP002943,ORD102943,CUST2830,2026-07-03,Hyderabad_WH04,Bengaluru,Delhi,DHL,Van,6.95,165,460.4,In Transit,INR
SHP002944,ORD102944,CUST1328,2026-07-03,Chennai_WH05,Kolkata,Chennai,Delhivery,Bike,36.44,2378,4797.68,Delivered,INR
SHP002945,ORD102945,CUST8747,2026-07-03,Bengaluru_WH03,Lucknow,Mumbai,Delhivery,Bike,3.46,470,967.52,In Transit,INR
SHP002946,ORD102946,CUST7879,2026-07-03,Chennai_WH05,Hyderabad,Bengaluru,FedEx,Van,44.49,1441,3207.68,Cancelled,INR
SHP002947,ORD102947,CUST4291,2026-07-03,Bengaluru_WH03,Hyderabad,Lucknow,Delhivery,Bike,43.58,2319,4777.16,Delivered,INR
SHP002948,ORD102948,CUST9567,2026-07-03,Hyderabad_WH04,Mumbai,Delhi,DHL,Van,46.86,245,1083.32,Delivered,INR
SHP002949,ORD102949,CUST7342,2026-07-03,Mumbai_WH02,Ahmedabad,Mumbai,FedEx,Mini Truck,49.07,1889,4069.04,In Transit,INR
SHP002950,ORD102950,CUST6524,2026-07-03,Hyderabad_WH04,Delhi,Hyderabad,Delhivery,Bike,9.08,2142,4044.56,Delivered,INR
SHP002951,ORD102951,CUST2993,2026-07-03,Bengaluru_WH03,Lucknow,Hyderabad,FedEx,Van,10.9,1788,3429.2,Delivered,INR
SHP002952,ORD102952,CUST1126,2026-07-03,Hyderabad_WH04,Lucknow,Bengaluru,Blue Dart,Truck,22.6,779,1753.4,Delivered,INR
SHP002953,ORD102953,CUST6416,2026-07-03,Hyderabad_WH04,Chennai,Delhi,FedEx,Bike,3.42,1317,2491.64,In Transit,INR
SHP002954,ORD102954,CUST1080,2026-07-03,Chennai_WH05,Mumbai,Ahmedabad,Delhivery,Truck,27.5,365,1067.0,Delivered,INR
SHP002955,ORD102955,CUST9643,2026-07-03,Chennai_WH05,Delhi,Chennai,FedEx,Bike,2.9,1346,2537.6,Delivered,INR
SHP002956,ORD102956,CUST6093,2026-07-03,Bengaluru_WH03,Lucknow,Chennai,Delhivery,Mini Truck,29.49,2040,4105.88,Delivered,INR
SHP002957,ORD102957,CUST1500,2026-07-03,Mumbai_WH02,Mumbai,Delhi,DHL,Bike,20.34,551,1315.88,Delivered,INR
SHP002958,ORD102958,CUST1065,2026-07-03,Delhi_WH01,Jaipur,Ahmedabad,DHL,Mini Truck,20.09,1337,2727.68,Delivered,INR
SHP002959,ORD102959,CUST1040,2026-07-03,Bengaluru_WH03,Kolkata,Mumbai,DHL,Bike,11.63,1204,2386.76,Delayed,INR
SHP002960,ORD102960,CUST7504,2026-07-03,Delhi_WH01,Chennai,Hyderabad,FedEx,Van,3.87,740,1458.44,Delivered,INR
SHP002961,ORD102961,CUST6852,2026-07-03,Bengaluru_WH03,Pune,Jaipur,DHL,Bike,44.06,1233,2828.12,Delivered,INR
SHP002962,ORD102962,CUST4262,2026-07-03,Delhi_WH01,Lucknow,Bengaluru,Delhivery,Bike,21.73,349,968.96,Delivered,INR
SHP002963,ORD102963,CUST1173,2026-07-03,Hyderabad_WH04,Lucknow,Kolkata,Ecom Express,Mini Truck,37.37,1889,3928.64,Delivered,INR
SHP002964,ORD102964,CUST4285,2026-07-03,Chennai_WH05,Hyderabad,Chennai,DHL,Van,45.53,2136,4471.16,Delivered,INR
SHP002965,ORD102965,CUST2582,2026-07-03,Bengaluru_WH03,Bengaluru,Mumbai,Blue Dart,Van,25.72,355,1027.64,Delivered,INR
SHP002966,ORD102966,CUST8949,2026-07-03,Delhi_WH01,Pune,Ahmedabad,Blue Dart,Bike,6.11,1009,1969.52,Delivered,INR
SHP002967,ORD102967,CUST1561,2026-07-03,Mumbai_WH02,Delhi,Kolkata,Ecom Express,Mini Truck,31.54,1626,3385.28,Delivered,INR
SHP002968,ORD102968,CUST3932,2026-07-03,Mumbai_WH02,Delhi,Kolkata,Blue Dart,Mini Truck,40.03,1356,3001.16,Delivered,INR
SHP002969,ORD102969,CUST7785,2026-07-03,Mumbai_WH02,Mumbai,Jaipur,Blue Dart,Bike,3.27,1153,2194.64,Delayed,INR
SHP002970,ORD102970,CUST3903,2026-07-03,Bengaluru_WH03,Pune,Bengaluru,DHL,Truck,7.44,2450,4579.28,In Transit,INR
SHP002971,ORD102971,CUST6364,2026-07-03,Chennai_WH05,Lucknow,Kolkata,FedEx,Truck,40.65,1668,3570.2,Cancelled,INR
SHP002972,ORD102972,CUST3127,2026-07-03,Chennai_WH05,Hyderabad,Lucknow,Blue Dart,Mini Truck,37.02,1028,2374.64,Delivered,INR
SHP002973,ORD102973,CUST5752,2026-07-03,Bengaluru_WH03,Jaipur,Delhi,DHL,Truck,12.48,233,649.16,Delivered,INR
SHP002974,ORD102974,CUST8454,2026-07-03,Hyderabad_WH04,Hyderabad,Ahmedabad,Ecom Express,Mini Truck,2.07,1006,1915.64,Delivered,INR
SHP002975,ORD102975,CUST5096,2026-07-03,Mumbai_WH02,Mumbai,Chennai,FedEx,Mini Truck,47.66,1606,3542.72,In Transit,INR
SHP002976,ORD102976,CUST4886,2026-07-03,Hyderabad_WH04,Hyderabad,Lucknow,Delhivery,Bike,29.66,2249,4484.12,Delivered,INR
SHP002977,ORD102977,CUST3974,2026-07-03,Bengaluru_WH03,Lucknow,Hyderabad,FedEx,Truck,10.57,689,1447.04,Delivered,INR
SHP002978,ORD102978,CUST2337,2026-07-03,Chennai_WH05,Pune,Bengaluru,Ecom Express,Truck,3.75,1439,2715.2,Delivered,INR
SHP002979,ORD102979,CUST1392,2026-07-03,Chennai_WH05,Pune,Lucknow,Ecom Express,Van,1.82,2243,4139.24,Delayed,INR
SHP002980,ORD102980,CUST4395,2026-07-03,Chennai_WH05,Pune,Delhi,Delhivery,Truck,34.83,836,2002.76,Delivered,INR
SHP002981,ORD102981,CUST4393,2026-07-03,Chennai_WH05,Hyderabad,Lucknow,FedEx,Truck,43.96,1550,3397.52,In Transit,INR
SHP002982,ORD102982,CUST5998,2026-07-03,Hyderabad_WH04,Mumbai,Chennai,Delhivery,Bike,39.26,545,1532.12,Delivered,INR
SHP002983,ORD102983,CUST9038,2026-07-03,Bengaluru_WH03,Hyderabad,Delhi,Delhivery,Van,21.56,120,554.72,Delivered,INR
SHP002984,ORD102984,CUST5390,2026-07-03,Hyderabad_WH04,Chennai,Mumbai,FedEx,Mini Truck,14.45,2028,3903.8,Delivered,INR
SHP002985,ORD102985,CUST4540,2026-07-03,Hyderabad_WH04,Bengaluru,Mumbai,DHL,Mini Truck,37.75,681,1758.8,Delivered,INR
SHP002986,ORD102986,CUST1160,2026-07-03,Mumbai_WH02,Pune,Jaipur,DHL,Bike,12.98,1884,3626.96,Delivered,INR
SHP002987,ORD102987,CUST9005,2026-07-03,Chennai_WH05,Pune,Bengaluru,Delhivery,Mini Truck,46.64,2001,4241.48,Delivered,INR
SHP002988,ORD102988,CUST4475,2026-07-03,Hyderabad_WH04,Lucknow,Mumbai,Delhivery,Van,7.51,1645,3131.12,In Transit,INR
SHP002989,ORD102989,CUST3072,2026-07-03,Bengaluru_WH03,Delhi,Jaipur,Ecom Express,Bike,36.24,395,1225.88,Delivered,INR
SHP002990,ORD102990,CUST2431,2026-07-03,Mumbai_WH02,Mumbai,Lucknow,Ecom Express,Bike,39.01,1623,3469.52,In Transit,INR
SHP002991,ORD102991,CUST2316,2026-07-03,Mumbai_WH02,Pune,Lucknow,Ecom Express,Van,21.82,1448,2948.24,Delivered,INR
SHP002992,ORD102992,CUST5987,2026-07-03,Mumbai_WH02,Hyderabad,Delhi,FedEx,Truck,32.62,1790,3693.44,Delivered,INR
SHP002993,ORD102993,CUST8921,2026-07-03,Delhi_WH01,Ahmedabad,Jaipur,FedEx,Van,30.29,2245,4484.48,Delivered,INR
SHP002994,ORD102994,CUST2718,2026-07-03,Bengaluru_WH03,Kolkata,Delhi,Delhivery,Bike,39.87,1681,3584.24,Delivered,INR
SHP002995,ORD102995,CUST3797,2026-07-03,Hyderabad_WH04,Jaipur,Bengaluru,FedEx,Van,18.38,1331,2696.36,Delivered,INR
SHP002996,ORD102996,CUST6939,2026-07-03,Mumbai_WH02,Bengaluru,Chennai,Delhivery,Bike,46.72,2460,5068.64,Delivered,INR
SHP002997,ORD102997,CUST3299,2026-07-03,Chennai_WH05,Bengaluru,Lucknow,DHL,Van,5.49,200,505.88,Delivered,INR
SHP002998,ORD102998,CUST7414,2026-07-03,Chennai_WH05,Hyderabad,Ahmedabad,FedEx,Truck,29.92,2261,4508.84,Delivered,INR
SHP002999,ORD102999,CUST4008,2026-07-03,Bengaluru_WH03,Ahmedabad,Lucknow,Delhivery,Bike,14.81,63,371.12,Delivered,INR
SHP003000,ORD103000,CUST5171,2026-07-03,Bengaluru_WH03,Mumbai,Chennai,Ecom Express,Mini Truck,19.25,1167,2411.6,In Transit,INR
